0	690.496	263.79	0
1	690.497	263.792	0
2	689.662	262.208	0
3	689.162	262.241	0
4	688.538	262.669	0
5	687.848	262.645	0
6	687.175	262.913	0
7	686.74	263.061	0
8	686.152	263.263	0
9	685.282	263.363	0
10	684.754	263.675	0
11	684.797	264.172	0
12	685.545	264.963	0
13	686.408	265.486	0
14	686.883	265.471	0
15	686.822	265.095	0
16	686.413	264.58	0
17	686.199	264.392	0
18	686.12	264.409	0
19	685.974	264.431	0
20	685.621	264.39	0
21	685.413	264.08	0
22	685.604	263.474	0
23	686.259	262.672	0
24	686.968	261.966	0
25	687.443	261.591	0
26	687.737	261.599	0
27	688.168	261.721	0
28	688.679	261.293	0
29	689.046	259.717	0
30	689.15	256.345	0
31	689.492	249.176	0
32	689.948	240.001	0
33	690.517	231.431	0
34	690.74	225.283	0
35	690.676	221.312	0
36	690.544	219.452	0
37	690.528	218.842	0
38	690.749	218.799	0
39	691.106	218.659	0
40	691.623	217.941	0
41	692.36	216.859	0
42	692.985	215.597	0
43	693.315	214.397	0
44	693.275	213.679	0
45	692.885	213.865	0
46	692.394	214.517	0
47	691.877	214.792	0
48	691.317	215.662	0
49	690.948	216.541	0
50	690.963	217.258	0
51	691.188	217.545	0
52	690.815	217.807	0
53	690.047	218.017	0
54	689.596	218.102	0
55	689.88	218.093	0
56	690.894	217.75	0
57	692.125	217.006	0
58	693.155	216.7	0
59	694.011	216.776	0
60	694.471	216.841	0
61	694.48	216.771	0
62	694.11	216.926	0
63	693.507	217.553	0
64	692.671	218.188	0
65	691.442	218.723	0
66	689.427	218.535	0
67	685.53	217.608	0
68	678.234	215.897	0
69	667.323	213.857	0
70	654.587	211.835	0
71	641.37	210.21	0
72	630.725	209.446	0
73	622.379	208.988	0
74	615.891	208.536	0
75	611.337	208.183	0
76	607.926	207.54	0
77	604.992	206.867	0
78	602.522	206.454	0
79	600.797	206.177	0
80	599.797	206.077	0
81	599.365	206.039	0
82	599.524	206.074	0
83	600.338	206.116	0
84	601.718	206.259	0
85	602.969	206.386	0
86	603.596	206.845	0
87	603.731	207.594	0
88	603.705	207.597	0
89	603.367	208.387	0
90	602.88	208.743	0
91	602.385	208.802	0
92	602.031	208.545	0
93	601.981	208.424	0
94	602.342	208.499	0
95	602.646	208.682	0
96	602.731	208.813	0
97	602.694	208.828	0
98	602.671	208.566	0
99	602.653	208.332	0
100	602.658	208.36	0
101	602.839	208.548	0
102	603.085	208.479	0
103	603.083	208.333	0
104	602.611	208.164	0
105	602.08	207.809	0
106	601.956	207.483	0
107	602.163	207.172	0
108	602.286	207.101	0
109	602.073	207.433	0
110	601.696	208.387	0
111	601.634	212.565	0
112	601.52	216.987	0
113	601.037	222.534	0
114	600.53	228.137	0
115	600.067	239.393	0
116	599.639	248.46	0
117	599.353	255.729	0
118	599.325	261.231	0
119	599.651	264.963	0
120	599.977	267.304	0
121	600.12	268.429	0
122	600.36	269.295	0
123	600.65	270.036	0
124	600.852	270.612	0
125	600.991	270.862	0
126	601.031	270.84	0
127	601.099	270.445	0
128	601.414	269.615	0
129	601.938	268.663	0
130	602.473	267.443	0
131	602.597	266.185	0
132	602.417	264.747	0
133	601.947	263.676	0
134	601.332	263.155	0
135	601.02	263.384	0
136	601.11	263.562	0
137	601.328	263.927	0
138	601.515	264.679	0
139	601.726	264.629	0
140	601.713	264.513	0
141	601.496	264.089	0
142	601.445	263.349	0
143	601.745	262.575	0
144	602.135	261.874	0
145	602.229	261.98	0
146	601.932	262.738	0
147	601.623	263.675	0
148	601.633	264.207	0
149	601.603	264.456	0
150	601.202	264.386	0
151	600.603	264.081	0
152	600.272	263.76	0
153	600.504	263.307	0
154	601.089	262.928	0
155	601.74	262.588	0
156	602.334	262.211	0
