timestamp,index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
63309.622,0,1.0,0.42450491143795344,0.7430166275562903,63309.625-0 63309.619-1,-63.71581631868918,-90.87884501070123,520.4720401649677,20.79096623048378,15.466906767326073,-20.38538451088393,-0.15136435401081016,-0.18291391547117325,0.9714068827540263,-41.87295212166707,16.259392731648198,-17.472652791663954,-0.03996018198213866,-0.20294738851888214,0.9783739271614507
63309.628,0,1.0,0.42449549929862584,0.7431252455060362,63309.625-0 63309.631-1,-63.74363589103295,-90.95222926865746,520.6362094426431,20.79096623048378,15.466906767326073,-20.38538451088393,-0.15136435401081016,-0.18291391547117325,0.9714068827540263,-41.87295212166707,16.259392731648198,-17.472652791663954,-0.03999962521105074,-0.20308902943508925,0.9783429235733697
63309.634000000005,0,1.0,0.4244490495865475,0.742918352104714,63309.637-0 63309.631-1,-63.72640940387612,-90.80355389005817,520.2642190698436,20.79096623048378,15.466906767326073,-20.38538451088393,-0.1514369623509983,-0.1826501937634307,0.9714451879298612,-41.87295212166707,16.259392731648198,-17.472652791663954,-0.03999962521105074,-0.20308902943508925,0.9783429235733697
63309.6365,0,1.0,0.42453943088472973,0.7423245032184809,63309.637-0 63309.636-1,-63.4520091366678,-90.2650764567691,518.5787820586611,20.79096623048378,15.466906767326073,-20.38538451088393,-0.1514369623509983,-0.1826501937634307,0.9714451879298612,-41.87295212166707,16.259392731648198,-17.472652791663954,-0.03961877633488592,-0.20237746162495582,0.9785058587397243
63309.643000000004,0,1.0,0.424500133144831,0.7424551353767694,63309.637-0 63309.649000000005-1,-63.57345198819449,-90.45236700667942,519.3431612387183,20.79096623048378,15.466906767326073,-20.38538451088393,-0.1514369623509983,-0.1826501937634307,0.9714451879298612,-41.87295212166707,16.259392731648198,-17.472652791663954,-0.039784970681713244,-0.20250271544644638,0.9784732016487064
63309.6495,0,1.0,0.42432787344782597,0.7421805483541004,63309.65-0 63309.649000000005-1,-63.51560184202477,-90.10402828387521,517.9638265224605,20.79096623048378,15.466906767326073,-20.38538451088393,-0.15171569048317768,-0.182376216539944,0.9714531717493067,-41.87295212166707,16.259392731648198,-17.472652791663954,-0.039784970681713244,-0.20250271544644638,0.9784732016487064
63309.655,0,1.0,0.4244221758875694,0.7416877572940019,63309.65-0 63309.66-1,-63.22895379946028,-89.59299966889525,516.1881745120784,20.79096623048378,15.466906767326073,-20.38538451088393,-0.15171569048317768,-0.182376216539944,0.9714531717493067,-41.87295212166707,16.259392731648198,-17.472652791663954,-0.03938697667911609,-0.20194365970422495,0.9786048356580619
63309.6605,0,1.0,0.4246626683130147,0.7413561678378809,63309.661-0 63309.66-1,-63.30081414078529,-89.78724509820412,518.1159512813487,20.79096623048378,15.466906767326073,-20.38538451088393,-0.15131287458823656,-0.18173776931749963,0.9716356298465716,-41.87295212166707,16.259392731648198,-17.472652791663954,-0.03938697667911609,-0.20194365970422495,0.9786048356580619
63309.6665,0,1.0,0.4245301594228835,0.7415373440105777,63309.661-0 63309.672-1,-63.71526163307417,-90.32319531845278,520.7637657550072,20.79096623048378,15.466906767326073,-20.38538451088393,-0.15131287458823656,-0.18173776931749963,0.9716356298465716,-41.87295212166707,16.259392731648198,-17.472652791663954,-0.039948453447044646,-0.20199149970121524,0.9785722023007002
63309.672,0,1.0,0.42391483452711015,0.7408685252360445,63309.672-0 63309.672-1,-63.51153310638658,-89.21110967855627,515.8383665472276,20.79096623048378,15.466906767326073,-20.38538451088393,-0.1523143442846582,-0.18120549050235718,0.9715785664252452,-41.87295212166707,16.259392731648198,-17.472652791663954,-0.039948453447044646,-0.20199149970121524,0.9785722023007002
63309.68,0,1.0,0.42399820113993014,0.7405072658713565,63309.672-0 63309.688-1,-63.25759429242895,-88.79046231907988,514.2609388543588,20.79096623048378,15.466906767326073,-20.38538451088393,-0.1523143442846582,-0.18120549050235718,0.9715785664252452,-41.87295212166707,16.259392731648198,-17.472652791663954,-0.03959609080571505,-0.20160512932652694,0.9786661950952118
63309.68550000001,0,1.0,0.42417737697885327,0.7409668693612833,63309.683000000005-0 63309.688-1,-63.31847879533382,-89.21647061103164,515.6720136329247,20.79096623048378,15.466906767326073,-20.38538451088393,-0.15202793550766802,-0.1817383502437151,0.9715238951646885,-41.87295212166707,16.259392731648198,-17.472652791663954,-0.03959609080571505,-0.20160512932652694,0.9786661950952118
