timestamp,index,id,confidence,norm_pos_x,norm_pos_y,diameter,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,projected_sphere_angle
61950.524000000005,0,0,1.0,0.38189172692661294,0.32688974006910787,58.80464366254627,3d c++,244.41070523303227,323.0929247668282,49.39404485331256,58.80464366254627,-35.66696584936791,2.2959984289261524,0.5986806536476097,34,1.167514466742064,0.6226954161788574,35.17964227683239,12.0,-2.969809315859969,3.2566990398453304,24.227721128995928,-0.34477698188350275,0.21950030197220607,-0.9126600956530384,1.1479992144630762,1.7920985786809172,-1.9319945967497811,340.5760753245856,250.9742775379254,422.97189615822924,422.97189615822924,90.0
61950.524000000005,0,1,1.0,0.2747917703081977,0.526014706158793,58.61397070745081,3d c++,175.86673299724652,227.51294104377934,50.40183301783414,58.61397070745081,37.48810706367653,1.8167842372415317,0.9588363619490781,32,-1.6529996719400721,2.8620764145453843,30.540401047201858,12.0,-4.506643173278587,-0.400427095716811,19.35054896539151,-0.23780362511154296,-0.2718752925218496,-0.9324876734841955,0.9083921186207659,1.2954551352108268,-1.820494709542624,286.4424905547616,298.1029494103752,487.2234643219697,487.2234643219697,90.0
61950.537000000004,0,1,1.0,0.27480288743617515,0.5264138038203203,57.877700347127174,3d c++,175.8738479591521,227.32137416624622,49.75599830696386,57.877700347127174,37.55177343438804,1.794127878996087,0.9588621158695187,32,-1.6529996719400721,2.8620764145453843,30.540401047201858,12.0,-4.5066026565175195,-0.4061892456413969,19.352220248660274,-0.23780024871478728,-0.2723554716822318,-0.9323483998784652,0.8970639394980435,1.294956125737326,-1.8205270776164422,286.4424905547616,298.1029494103752,487.2234643219697,487.2234643219697,90.0
61950.537000000004,0,0,1.0,0.38183473128231127,0.32669961143468074,58.21192692946169,3d c++,244.3742280206792,323.18418651135323,48.88372918320391,58.21192692946169,-35.69198795093564,2.2729889797517284,0.5999646932022151,34,1.167514466742064,0.6226954161788574,35.17964227683239,12.0,-2.971078967997121,3.2602614940715404,24.229058293926112,-0.34488278622826546,0.21979717315772357,-0.9125486652421898,1.1364944898758642,1.7924028812330746,-1.9321364211989223,340.5760753245856,250.9742775379254,422.97189615822924,422.97189615822924,90.0
61950.548,0,0,1.0,0.3815816968971548,0.32644089820754796,58.66035555494077,3d c++,244.21228601417909,323.30836886037696,49.224783333701915,58.66035555494077,-35.69455240247902,2.2908703841228593,0.6007918090256692,34,1.167514466742064,0.6226954161788574,35.17964227683239,12.0,-2.9781604032064557,3.265815399590411,24.233076759467238,-0.34547290582904333,0.22025999861762946,-0.9122137931137627,1.1454351920614296,1.792877333908253,-1.9328236986513552,340.5760753245856,250.9742775379254,422.97189615822924,422.97189615822924,90.0
61950.548,0,1,1.0,0.27508142200003327,0.5264410406610425,58.129216035814416,3d c++,176.0521100800213,227.30830048269962,49.98875610163397,58.129216035814416,37.60061391758355,1.8018002948825576,0.9588365337594551,32,-1.6529996719400721,2.8620764145453843,30.540401047201858,12.0,-4.5007807627475005,-0.4066629581326713,19.350875330159873,-0.23731509090061906,-0.2723949477231713,-0.9324604764201653,0.9009001474412788,1.2949150985024493,-1.820009706816885,286.4424905547616,298.1029494103752,487.2234643219697,487.2234643219697,90.0
61950.556000000004,0,1,1.0,0.2762301173555234,0.5268616199124809,58.079571861198126,3d c++,176.78727510753498,227.10642244200912,50.004220481819054,58.079571861198126,37.85017622642299,1.7998814688592601,0.9587341286645623,32,-1.6529996719400721,2.8620764145453843,30.540401047201858,12.0,-4.4767730285014995,-0.41287802826418796,19.34660913256026,-0.23531444638011892,-0.272912870234131,-0.9328159928868,0.8999407344296301,1.2943767802795205,-1.8179032170734637,286.4424905547616,298.1029494103752,487.2234643219697,487.2234643219697,90.0
61950.56,0,0,1.0,0.3797617771412227,0.32598341572311995,57.98692392960416,3d c++,243.04753737038254,323.52796045290245,48.48070091081298,57.98692392960416,-35.46087544360407,2.266538572177446,0.6021471640462739,34,1.167514466742064,0.6226954161788574,35.17964227683239,12.0,-3.0260608915559297,3.277010508661821,24.254051349834754,-0.3494646131914995,0.2211929243735803,-0.9104659105831362,1.133269286088723,1.7938338514921053,-1.937286267499334,340.5760753245856,250.9742775379254,422.97189615822924,422.97189615822924,90.0
61950.568,0,1,1.0,0.27840769752647965,0.5294326834855632,58.303535365690045,3d c++,178.18092641694696,225.8723119269297,50.239757376056765,58.303535365690045,38.60601262314078,1.8069172237697617,0.9587969434314725,32,-1.6529996719400721,2.8620764145453843,30.540401047201858,12.0,-4.433335112604414,-0.45159715469421124,19.34713064423612,-0.23169462005536182,-0.27613946410329965,-0.9327725335804781,0.9034586118848809,1.2910212643610857,-1.8142624049192275,286.4424905547616,298.1029494103752,487.2234643219697,487.2234643219697,90.0
61950.572,0,0,1.0,0.37898382262976826,0.3248890062927846,58.39651654244496,3d c++,242.54964648305167,324.05327697946336,48.70059631415718,58.39651654244496,-35.524207238131396,2.2838331696769254,0.60272569534775,34,1.167514466742064,0.6226954161788574,35.17964227683239,12.0,-3.0475370513855973,3.2996247794893385,24.26784178913212,-0.3512542931773051,0.2230774469425401,-0.9093167073083559,1.1419165848384627,1.7957666640272962,-1.9394227419146075,340.5760753245856,250.9742775379254,422.97189615822924,422.97189615822924,90.0
