timestamp,index,id,confidence,norm_pos_x,norm_pos_y,diameter,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,projected_sphere_angle
61926.164000000004,0,1,1.0,0.30210870963990905,0.5778387287641562,63.637705232731,3d c++,193.3495741695418,202.63741019320503,54.212448137789394,63.637705232731,49.21140078429189,1.9498393471800688,0.9607787718103111,32,-1.5519004203780162,2.8241682692224837,30.180606923929467,12.0,-3.911684300505107,-1.1665621876042316,19.112387082417104,-0.1966486566772576,-0.3325608714022263,-0.9223516534593637,0.9749196735900344,1.231778618403809,-1.7808547864818467,288.11932036159675,298.01686928733125,493.0318345653285,493.0318345653285,90.0
61926.165,0,0,1.0,0.36520783257625566,0.2900020120170683,63.61169066181515,3d c++,233.7330128488036,340.7990342318072,49.59405467056739,63.61169066181515,-39.28766980459923,2.584807938088342,0.8661815230683656,34,1.038558308521465,0.7045717167806343,35.77684761979078,12.0,-3.5287681608764117,4.113841822144704,25.21671474796533,-0.3806105391164897,0.28410584211367246,-0.8800110726521208,1.292403969044171,1.858870038868633,-1.9790078567787461,337.99784481087477,252.20997638043292,415.91143406857316,415.91143406857316,90.0
61926.176,0,1,1.0,0.30189279465610375,0.5776857166439591,62.95579678475542,3d c++,193.2113885799064,202.71085601089965,53.62774140786111,62.95579678475542,49.149954031851735,1.9289388108161252,0.9606297262656383,32,-1.5519004203780162,2.8241682692224837,30.180606923929467,12.0,-3.9157858748126158,-1.1639701466771895,19.11232803631836,-0.19699045453621664,-0.3323448679916394,-0.9223565739675923,0.9644694054080626,1.2320076491114387,-1.7812081299587432,288.11932036159675,298.01686928733125,493.0318345653285,493.0318345653285,90.0
61926.177,0,0,1.0,0.36559016985966836,0.2896889707827691,64.35853808607062,3d c++,233.97770871018776,340.94929402427084,50.19529729728976,64.35853808607062,-39.40005545709303,2.61490060122482,0.8664900274297005,34,1.038558308521465,0.7045717167806343,35.77684761979078,12.0,-3.5189384153152043,4.119949353750137,25.214441681316977,-0.37979139365305575,0.2846148030807919,-0.8802004948728169,1.30745030061241,1.8594009157798812,-1.9781451437864639,337.99784481087477,252.20997638043292,415.91143406857316,415.91143406857316,90.0
61926.184,0,1,1.0,0.3020738050868329,0.5771200625904891,62.82173865517916,3d c++,193.32723525557304,202.98236995656526,53.553130537495186,62.82173865517916,49.11200237837635,1.9244182161933139,0.9606320674088176,32,-1.5519004203780162,2.8241682692224837,30.180606923929467,12.0,-3.9113428018512395,-1.1552701643993575,19.10824938808728,-0.19662019845610193,-0.33161986946848676,-0.9226964613201823,0.9622091080966569,1.2327762377067435,-1.7807490735118068,288.11932036159675,298.01686928733125,493.0318345653285,493.0318345653285,90.0
61926.189,0,0,1.0,0.3652742560530372,0.2902398611892216,64.08405920899267,3d c++,233.7755238739438,340.6848666291736,49.98497861198058,64.08405920899267,-39.26196455023671,2.603753396703392,0.8665005517769719,34,1.038558308521465,0.7045717167806343,35.77684761979078,12.0,-3.5270155736278253,4.109018265059848,25.214400989083195,-0.3804644901791075,0.28370387902326777,-0.8802038858922987,1.301876698351696,1.8584508262023935,-1.9787882441204987,337.99784481087477,252.20997638043292,415.91143406857316,415.91143406857316,90.0
61926.196,0,1,1.0,0.3020482872189704,0.57741855866426,63.10692229857906,3d c++,193.31090382014108,202.83909184115524,53.779036060167776,63.10692229857906,49.14564039451465,1.9333457463405748,0.9606620775200803,32,-1.5519004203780162,2.8241682692224837,30.180606923929467,12.0,-3.912297506369975,-1.1599438419802466,19.110133750581888,-0.19669975716599655,-0.3320093426002275,-0.9225394311122982,0.9666728731702874,1.2323633735971276,-1.7808662596740898,288.11932036159675,298.01686928733125,493.0318345653285,493.0318345653285,90.0
61926.201,0,0,1.0,0.3650063318716258,0.2903404602657005,63.81982262304947,3d c++,233.6040523978405,340.63657907246375,49.756206570533415,63.81982262304947,-39.20146343431952,2.5932877382073407,0.866903326516455,34,1.038558308521465,0.7045717167806343,35.77684761979078,12.0,-3.53420329023191,4.107339893007776,25.21696977486178,-0.38106346656278123,0.2835640146855951,-0.8799898204107498,1.2966438691036704,1.8583049720163851,-1.979450159755358,337.99784481087477,252.20997638043292,415.91143406857316,415.91143406857316,90.0
61926.208,0,1,1.0,0.3022941236449368,0.5776875445228886,63.98782164831902,3d c++,193.46823913275955,202.70997862901348,54.52902287044651,63.98782164831902,49.22790021603685,1.9603997372167816,0.9605622358135224,32,-1.5519004203780162,2.8241682692224837,30.180606923929467,12.0,-3.9077682529491464,-1.1643853657627687,19.110768322743695,-0.1963223193809275,-0.33237946958210435,-0.9224865500988142,0.9801998686083908,1.2319709619216477,-1.7804865589296106,288.11932036159675,298.01686928733125,493.0318345653285,493.0318345653285,90.0
61926.213,0,0,1.0,0.3647391624643719,0.29055879864737866,63.92733732426163,3d c++,233.433063977198,340.53177664925823,49.82418179860064,63.92733732426163,-39.12282994459005,2.5978506379569684,0.8672594341884832,34,1.038558308521465,0.7045717167806343,35.77684761979078,12.0,-3.541518796542037,4.103412487063097,25.218875507214477,-0.38167309208862515,0.2832367308568719,-0.8798310093813583,1.2989253189784842,1.85796369646244,-1.9800992753779783,337.99784481087477,252.20997638043292,415.91143406857316,415.91143406857316,90.0
