timestamp,index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
61926.1425,0,1.0,0.45789625717983623,0.7789199816115183,61926.145000000004-0 61926.14-1,-126.60437050889051,-317.1757837724482,1571.3597227443481,19.31438226715892,14.093226946369773,-22.591730642998687,-0.0891420157658909,-0.19815508041569938,0.9761087363253345,-40.391675926252795,15.17156195023529,-19.5880963492902,-0.053098679854770736,-0.20870673709864607,0.9765357280137356
61926.1485,0,1.0,0.45793337764285963,0.7787610776452852,61926.145000000004-0 61926.152-1,-126.00421742243604,-315.66812279479706,1564.8863796061542,19.31438226715892,14.093226946369773,-22.591730642998687,-0.0891420157658909,-0.19815508041569938,0.9761087363253345,-40.391675926252795,15.17156195023529,-19.5880963492902,-0.052943572499586644,-0.2085211833567256,0.9765837876098964
61926.154500000004,0,1.0,0.45821041356944753,0.7784555381358709,61926.157-0 61926.152-1,-127.09935977720974,-319.4321992920923,1585.5387932154672,19.31438226715892,14.093226946369773,-22.591730642998687,-0.0886600089089431,-0.19753743031304144,0.9762778121239806,-40.391675926252795,15.17156195023529,-19.5880963492902,-0.052943572499586644,-0.2085211833567256,0.9765837876098964
61926.1605,0,1.0,0.45800289289423873,0.7788089380343612,61926.157-0 61926.164000000004-1,-130.6963059943473,-327.8377649642563,1624.9249648873,19.31438226715892,14.093226946369773,-22.591730642998687,-0.0886600089089431,-0.19753743031304144,0.9762778121239806,-40.391675926252795,15.17156195023529,-19.5880963492902,-0.053817093562576135,-0.2087569862245509,0.9764856584420065
61926.1645,0,1.0,0.4572292719830136,0.7787234870015153,61926.165-0 61926.164000000004-1,-127.427974950014,-315.71382090254735,1565.1713192927034,19.31438226715892,14.093226946369773,-22.591730642998687,-0.08998628049246077,-0.1978776487270159,0.9760875500985553,-40.391675926252795,15.17156195023529,-19.5880963492902,-0.053817093562576135,-0.2087569862245509,0.9764856584420065
61926.1705,0,1.0,0.4573164207704048,0.7785335269967477,61926.165-0 61926.176-1,-125.9887013391404,-312.3474099952089,1549.6725766424759,19.31438226715892,14.093226946369773,-22.591730642998687,-0.08998628049246077,-0.1978776487270159,0.9760875500985553,-40.391675926252795,15.17156195023529,-19.5880963492902,-0.053450223159577315,-0.20859593891978745,0.9765402233960274
61926.1765,0,1.0,0.45784647964809116,0.7790185213952763,61926.177-0 61926.176-1,-128.17931942373684,-320.9898336693142,1589.621204048903,19.31438226715892,14.093226946369773,-22.591730642998687,-0.08908681998424003,-0.19827373911166574,0.9760896797342828,-40.391675926252795,15.17156195023529,-19.5880963492902,-0.053450223159577315,-0.20859593891978745,0.9765402233960274
61926.1805,0,1.0,0.45777810581170336,0.7785385440392589,61926.177-0 61926.184-1,-129.47379289810885,-323.30548794073184,1604.1255391431182,19.31438226715892,14.093226946369773,-22.591730642998687,-0.08908681998424003,-0.19827373911166574,0.9760896797342828,-40.391675926252795,15.17156195023529,-19.5880963492902,-0.05374550707594955,-0.20777975978254462,0.9766980044485891
61926.186499999996,0,1.0,0.457325438345479,0.7777888377667972,61926.189-0 61926.184-1,-127.52348474920578,-315.3162578024037,1569.0459134130026,19.31438226715892,14.093226946369773,-22.591730642998687,-0.08984803660956586,-0.19744091645810927,0.9761887188579818,-40.391675926252795,15.17156195023529,-19.5880963492902,-0.05374550707594955,-0.20777975978254462,0.9766980044485891
61926.192500000005,0,1.0,0.45733375305996987,0.778059181867778,61926.189-0 61926.196-1,-127.3305769153424,-315.1989587776825,1566.7770346806465,19.31438226715892,14.093226946369773,-22.591730642998687,-0.08984803660956586,-0.19744091645810927,0.9761887188579818,-40.391675926252795,15.17156195023529,-19.5880963492902,-0.053706971251025026,-0.20819651768084046,0.9766113716646005
