timestamp,index,id,confidence,norm_pos_x,norm_pos_y,diameter,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,projected_sphere_angle
63323.772000000004,0,1,1.0,0.30143187906762375,0.5143274933366446,60.38319454975817,3d c++,192.9164026032792,233.12280319841057,51.74146458129012,60.38319454975817,39.1064479147183,1.606937829947245,0.7547632336631693,1,-0.43785061703623496,3.3605288664610895,27.67894011158842,12.0,-3.4123981197567774,-0.19480383322152006,16.610440820870345,-0.2478789585600452,-0.2962777249735508,-0.922374940893173,0.8034689149736225,1.2700032959348118,-1.8333333181442877,310.1922768188364,315.274843935717,537.5928391770373,537.5928391770373,90.0
63323.782,0,0,1.0,0.3791574823614937,0.35106156213886985,59.872432945976264,3d c++,242.66078871135596,311.4904501733425,48.54638656595436,59.872432945976264,-32.52517452112278,2.1799156457113122,0.6974436775513682,2,1.933530993781027,-0.1639974482591661,33.24450252310477,12.0,-2.8349139531937886,2.6141819986416586,22.5888161656481,-0.39737041224790126,0.23151495390840204,-0.8879738631213892,1.0899578228556561,1.804430984473546,-1.9915712853513639,356.05977305002784,236.94149678281343,447.59280093478526,447.59280093478526,90.0
63323.792,0,1,1.0,0.3010589862003173,0.5142911679745273,60.20881776836,3d c++,192.67775116820306,233.1402393722269,51.57110334890502,60.20881776836,39.04835438740494,1.6024424038102048,0.754665932535048,1,-0.43785061703623496,3.3605288664610895,27.67894011158842,12.0,-3.4190989232976907,-0.19429178137860292,16.612079278537983,-0.2484373588551213,-0.296235053986641,-0.9222384027542031,0.8012212019051024,1.270047972523009,-1.8339350283594862,310.1922768188364,315.274843935717,537.5928391770373,537.5928391770373,90.0
63323.799,0,0,1.0,0.37957195448678765,0.3510599126564581,59.913013182886345,3d c++,242.9260508715441,311.4912419249001,48.61945147176157,59.913013182886345,-32.58448353977926,2.180935595026806,0.6973960748728136,2,1.933530993781027,-0.1639974482591661,33.24450252310477,12.0,-2.824661020055721,2.6136855306643483,22.584104499200656,-0.3965160011530623,0.23147358157695952,-0.8883665019920097,1.090467797513403,1.804388456935445,-1.9906047723782745,356.05977305002784,236.94149678281343,447.59280093478526,447.59280093478526,90.0
63323.804000000004,0,1,1.0,0.3014991500933305,0.5146043416302897,61.07270159844326,3d c++,192.9594560597315,232.98991601746098,52.32545261662359,61.07270159844326,39.155482916514856,1.6253916770967287,0.7542304751684825,1,-0.43785061703623496,3.3605288664610895,27.67894011158842,12.0,-3.411627339219769,-0.1986281035630597,16.611462816860055,-0.24781472684862782,-0.2965964141686791,-0.922289774560697,0.8126958385483644,1.2696696082742756,-1.83329150942527,310.1922768188364,315.274843935717,537.5928391770373,537.5928391770373,90.0
63323.805,0,0,1.0,0.3793470706730835,0.3510839420222107,59.87486593116096,3d c++,242.78212523077343,311.47970782933885,48.56786474444422,59.87486593116096,-32.548453912248306,2.1797837260341786,0.6978627244969449,2,1.933530993781027,-0.1639974482591661,33.24450252310477,12.0,-2.830199089169836,2.6135297280744596,22.586537497757902,-0.39697750691257194,0.23146059802780214,-0.8881637521122392,1.0898918630170893,1.8043751109457025,-1.9911229126367325,356.05977305002784,236.94149678281343,447.59280093478526,447.59280093478526,90.0
63323.809,0,1,1.0,0.30138199930556964,0.5149466597728757,60.65454869539632,3d c++,192.88447955556455,232.82560330901967,51.94864294653813,60.65454869539632,39.186066448153916,1.6144678556870637,0.7538148818539092,1,-0.43785061703623496,3.3605288664610895,27.67894011158842,12.0,-3.413942533879054,-0.2029168588383352,16.613465360573528,-0.2480076597369016,-0.2969538104416187,-0.9221228959179076,0.8072339278435319,1.2692953507220548,-1.8335319843973972,310.1922768188364,315.274843935717,537.5928391770373,537.5928391770373,90.0
63323.818,0,1,1.0,0.301533470882789,0.5148178878035417,60.759172875349556,3d c++,192.98142136498495,232.88741385429998,52.0518583196029,60.759172875349556,39.18974854667279,1.6171275459427141,0.7536839266428785,1,-0.43785061703623496,3.3605288664610895,27.67894011158842,12.0,-3.4111015909934097,-0.20127878267969956,16.61217432765747,-0.24777091449643124,-0.29681730409506574,-0.9222304819942461,0.8085637729713571,1.2694383023177482,-1.8332633130443077,310.1922768188364,315.274843935717,537.5928391770373,537.5928391770373,90.0
63323.818,0,0,1.0,0.37891920762815356,0.3509248641352244,59.731751155054,3d c++,242.50829288201828,311.5560652150923,48.403127417901466,59.731751155054,-32.513981107697944,2.175119006683022,0.6983097379979486,2,1.933530993781027,-0.1639974482591661,33.24450252310477,12.0,-2.8408230309600593,2.6169201959835364,22.592176922449383,-0.3978628353950905,0.2317431370202252,-0.8876938000546157,1.087559503341511,1.8046655466964463,-1.9921509322764275,356.05977305002784,236.94149678281343,447.59280093478526,447.59280093478526,90.0
63323.829,0,1,1.0,0.3015030345481432,0.5148702766242887,60.792211973977594,3d c++,192.96194211081166,232.86226722034138,52.07640076235498,60.792211973977594,39.19277088260541,1.6180447510788634,0.7534814238273957,1,-0.43785061703623496,3.3605288664610895,27.67894011158842,12.0,-3.4117122731985265,-0.20197035813329256,16.612561023342252,-0.24782180468019097,-0.2968749353828652,-0.9221982573538473,0.8090223755394317,1.269377950700561,-1.8333235366088196,310.1922768188364,315.274843935717,537.5928391770373,537.5928391770373,90.0
