timestamp,index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
2399.8858422126505,0,1.0,0.514157347550897,0.5817007669681203,2399.8803577193066-0 2399.8913267059943-1,-0.2797422492285051,-11.458578623569432,127.01221806126432,22.13858613050298,13.134003394930074,-16.541120282235603,-0.1530003241411222,-0.18202585463251017,0.9713173987209409,-41.288421400537985,15.95979984878847,-11.672320219879055,0.2794498350101683,-0.17109029068007342,0.9447941056906508
2399.8918182583566,0,1.0,0.514084046149297,0.5818209804357232,2399.892309810719-0 2399.8913267059943-1,-0.2940549551386873,-11.468109512097751,126.96390432618743,22.13858613050298,13.134003394930074,-16.541120282235603,-0.1531493204408056,-0.1822640630830232,0.9712492455374092,-41.288421400537985,15.95979984878847,-11.672320219879055,0.2794498350101683,-0.17109029068007342,0.9447941056906508
2399.8972593835974,0,1.0,0.5141161116462059,0.5817848812633719,2399.892309810719-0 2399.902208956476-1,-0.28765656333038514,-11.460282989549976,126.92343027764595,22.13858613050298,13.134003394930074,-16.541120282235603,-0.1531493204408056,-0.1822640630830232,0.9712492455374092,-41.288421400537985,15.95979984878847,-11.672320219879055,0.2795652221734426,-0.1710791143723843,0.9447619928726353
2399.901470674766,0,1.0,0.5148306334250645,0.5821429534499046,2399.9007323930564-0 2399.902208956476-1,-0.14778413345689856,-11.544396379078371,127.39620112546949,22.13858613050298,13.134003394930074,-16.541120282235603,-0.15173175882617496,-0.18225960100352118,0.9714725478393881,-41.288421400537985,15.95979984878847,-11.672320219879055,0.2795652221734426,-0.1710791143723843,0.9447619928726353
2399.907274803314,0,1.0,0.5149628765580112,0.5822331597135981,2399.9123406501517-0 2399.902208956476-1,-0.12178295748307733,-11.562810853467045,127.48409815701301,22.13858613050298,13.134003394930074,-16.541120282235603,-0.15146972074414228,-0.1822950368992091,0.9715067901047357,-41.288421400537985,15.95979984878847,-11.672320219879055,0.2795652221734426,-0.1710791143723843,0.9447619928726353
2399.913242396552,0,1.0,0.5150383376796837,0.5821563843486187,2399.9123406501517-0 2399.914144142953-1,-0.10680096160096753,-11.545169240294959,127.38774558450284,22.13858613050298,13.134003394930074,-16.541120282235603,-0.15146972074414228,-0.1822950368992091,0.9715067901047357,-41.288421400537985,15.95979984878847,-11.672320219879055,0.2798367767467247,-0.17106567060931008,0.9446840290377465
2399.9192972313335,0,1.0,0.5147855277979969,0.581746486956745,2399.924450319714-0 2399.914144142953-1,-0.15644613889701198,-11.482553286170042,127.2199728183962,22.13858613050298,13.134003394930074,-16.541120282235603,-0.15196500035452482,-0.18186752176941504,0.9715095692748992,-41.288421400537985,15.95979984878847,-11.672320219879055,0.2798367767467247,-0.17106567060931008,0.9446840290377465
2399.9253926681477,0,1.0,0.5148389212417357,0.5817816736543219,2399.924450319714-0 2399.9263350165816-1,-0.14584467069365736,-11.479979262420404,127.14642068460465,22.13858613050298,13.134003394930074,-16.541120282235603,-0.15196500035452482,-0.18186752176941504,0.9715095692748992,-41.288421400537985,15.95979984878847,-11.672320219879055,0.28003168770746617,-0.17119885586837824,0.944602141448486
2399.9312890191572,0,1.0,0.5150090329224685,0.5811165967432781,2399.936243021733-0 2399.9263350165816-1,-0.11241907990467581,-11.41313271566344,127.25875834619846,22.13858613050298,13.134003394930074,-16.541120282235603,-0.151609709852662,-0.18072926849807697,0.9717774577476785,-41.288421400537985,15.95979984878847,-11.672320219879055,0.28003168770746617,-0.17119885586837824,0.944602141448486
2399.9352242466884,0,1.0,0.5149168140823996,0.5813386350676337,2399.936243021733-0 2399.9342054716444-1,-0.13071447034673156,-11.448678532336073,127.36824073260362,22.13858613050298,13.134003394930074,-16.541120282235603,-0.151609709852662,-0.18072926849807697,0.9717774577476785,-41.288421400537985,15.95979984878847,-11.672320219879055,0.2797038617374702,-0.17141941165047409,0.9446592692810198
2399.9413882088675,0,1.0,0.5149536026481664,0.5812662117342868,2399.936243021733-0 2399.946533396002-1,-0.12341188666023939,-11.436270172609232,127.3235274607223,22.13858613050298,13.134003394930074,-16.541120282235603,-0.151609709852662,-0.18072926849807697,0.9717774577476785,-41.288421400537985,15.95979984878847,-11.672320219879055,0.27983516047936724,-0.17135716766893702,0.9446316763945434
2399.947468099179,0,1.0,0.5148962836603418,0.5816605825915058,2399.9484028023553-0 2399.946533396002-1,-0.13469195428810288,-11.478531531897021,127.28570415243527,22.13858613050298,13.134003394930074,-16.541120282235603,-0.15173343193108335,-0.18137094178217694,0.97163858873115,-41.288421400537985,15.95979984878847,-11.672320219879055,0.27983516047936724,-0.17135716766893702,0.9446316763945434
2399.9533913169607,0,1.0,0.5149089761250204,0.5816561963444907,2399.9484028023553-0 2399.958379831566-1,-0.13217262688504583,-11.476516213149102,127.26899808153033,22.13858613050298,13.134003394930074,-16.541120282235603,-0.15173343193108335,-0.18137094178217694,0.97163858873115,-41.288421400537985,15.95979984878847,-11.672320219879055,0.2798810970800586,-0.17136851392100605,0.9446160087219397
2399.9573259407443,0,1.0,0.5151644490951399,0.5820197332676251,2399.9562720499225-0 2399.958379831566-1,-0.08194949964511089,-11.53393390871162,127.43866615773807,22.13858613050298,13.134003394930074,-16.541120282235603,-0.15123162767414913,-0.18172615492998742,0.9716504512453998,-41.288421400537985,15.95979984878847,-11.672320219879055,0.2798810970800586,-0.17136851392100605,0.9446160087219397
