timestamp,index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
4317.132211759677,0,1.0,0.5678859898617777,0.5839158918299724,4317.137824424734-0 4317.12659909462-1,10.77774938719389,-12.27145905031169,132.72102617244053,21.21524791462153,9.541636088685193,-22.591129867168075,-0.06578792401030523,-0.13137934616389185,0.9891468123873027,-39.91620857083122,13.641740313137225,-15.920778964403494,0.3178627248188194,-0.17018687611703434,0.9327377527302515
4317.138144637423,0,1.0,0.5678399876744867,0.5833430473893126,4317.137824424734-0 4317.138464850111-1,10.777019225486363,-12.212483396913266,132.83459111950594,21.21524791462153,9.541636088685193,-22.591129867168075,-0.06578792401030523,-0.13137934616389185,0.9891468123873027,-39.91620857083122,13.641740313137225,-15.920778964403494,0.317705864904365,-0.1692524724516328,0.9329611910333556
4317.144238564868,0,1.0,0.5678600106378763,0.5846396418860021,4317.150012279625-0 4317.138464850111-1,10.785342496629404,-12.373349837097965,132.87437556337414,21.21524791462153,9.541636088685193,-22.591129867168075,-0.06578728020772714,-0.13329223469119383,0.9888909009258287,-39.91620857083122,13.641740313137225,-15.920778964403494,0.317705864904365,-0.1692524724516328,0.9329611910333556
4317.14832744619,0,1.0,0.5676751282239817,0.5852659634634625,4317.150012279625-0 4317.1466426127545-1,10.764867413788636,-12.469226777577719,133.08962063808121,21.21524791462153,9.541636088685193,-22.591129867168075,-0.06578728020772714,-0.13329223469119383,0.9888909009258287,-39.91620857083122,13.641740313137225,-15.920778964403494,0.317123399116327,-0.17004497999763657,0.9330152488092085
4317.154291567878,0,1.0,0.5677152408961602,0.5846558368298709,4317.150012279625-0 4317.158570856132-1,10.772151104507557,-12.394486591932314,133.08219057143796,21.21524791462153,9.541636088685193,-22.591129867168075,-0.06578728020772714,-0.13329223469119383,0.9888909009258287,-39.91620857083122,13.641740313137225,-15.920778964403494,0.31724186697321655,-0.16913645454680343,0.9331401060841208
4317.158224078546,0,1.0,0.5672053644347251,0.584394375496081,4317.157877300959-0 4317.158570856132-1,10.633374129446981,-12.324217961300509,132.6743424511772,21.21524791462153,9.541636088685193,-22.591129867168075,-0.06684099534117227,-0.13320866745382387,0.9888314984146578,-39.91620857083122,13.641740313137225,-15.920778964403494,0.31724186697321655,-0.16913645454680343,0.9331401060841208
4317.164406455029,0,1.0,0.5671709830027875,0.5846867177070054,4317.170242053926-0 4317.158570856132-1,10.624725268911098,-12.357538984273384,132.65260518586626,21.21524791462153,9.541636088685193,-22.591129867168075,-0.06692185611028453,-0.1336630477188609,0.988764711571595,-39.91620857083122,13.641740313137225,-15.920778964403494,0.31724186697321655,-0.16913645454680343,0.9331401060841208
4317.170483779413,0,1.0,0.5667412687879777,0.5855921638806769,4317.170242053926-0 4317.1707255049-1,10.579790607939543,-12.51791532849456,133.19855827570325,21.21524791462153,9.541636088685193,-22.591129867168075,-0.06692185611028453,-0.1336630477188609,0.988764711571595,-39.91620857083122,13.641740313137225,-15.920778964403494,0.3158767497102739,-0.17012362804953524,0.9334237141682953
4317.176335905902,0,1.0,0.5665448369585463,0.5852319458447951,4317.181946306906-0 4317.1707255049-1,10.525859419722508,-12.458685572151216,133.0362080744726,21.21524791462153,9.541636088685193,-22.591129867168075,-0.06731923153097796,-0.13324518537740815,0.9887941351160099,-39.91620857083122,13.641740313137225,-15.920778964403494,0.3158767497102739,-0.17012362804953524,0.9334237141682953
4317.182249010911,0,1.0,0.5669408865232195,0.5845325557383197,4317.181946306906-0 4317.1825517149155-1,10.56662941769789,-12.326517589804906,132.52273870590727,21.21524791462153,9.541636088685193,-22.591129867168075,-0.06731923153097796,-0.13324518537740815,0.9887941351160099,-39.91620857083122,13.641740313137225,-15.920778964403494,0.3171374624201644,-0.16942410584392759,0.9331234121426188
